0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1.1714302629358415e-12,1.1187865006264592e-12,1.067689177483709e-12,1.019501810212747e-12,9.736505841944662e-13,9.29721285652793e-13,8.894738338451564e-13,8.479697238543058e-13,8.103701367299078e-13,8.978599832566895e-13,8.570831581271008e-13,8.187335926359022e-13,7.821652719799716e-13,7.463174305792796e-13,7.137490939389422e-13,6.811638544546977e-13,6.505524394112253e-13,6.209737492328681e-13,5.930552664914404e-13,5.661685571221096e-13,5.404633526591983e-13,5.169642910333891e-13,4.930869541340469e-13,4.713742714662555e-13,4.5004027786615424e-13,4.296895371940003e-13,4.105011546349522e-13,3.918276662151335e-13,3.7401231989728206e-13,3.572411113313985e-13,3.414271319191933e-13,3.2583308915510223e-13,3.113307816675137e-13,2.9733863550733104e-13,2.8389304614702483e-13,2.7121540244820773e-13,2.591296710556094e-13,2.47495548765647e-13,2.362799738435203e-13,2.2566302272551264e-13,2.155269674865311e-13,2.0625383913865337e-13,1.9661127902203028e-13,1.8793697656149352e-13,1.7945209995197024e-13,1.714015737827811e-13,1.6372150481903802e-13,1.5641092663256329e-13,1.4949841051240097e-13,1.4280365522683665e-13,1.3647301195253903e-13,1.303054502186762e-13,1.2454713731501565e-13,1.190895967634362e-13,1.1377451608329705e-13,1.0872294069415936e-13,1.0385876887752128e-13,9.931574782337639e-14,9.50517311953208e-14,9.083484067885663e-14,8.681945416084505e-14,8.297432798180734e-14,7.938165522353321e-14,7.60230929941363e-14,7.279200487880371e-14,6.961433994401026e-14,6.656454090799155e-14,6.371370124120697e-14,6.104744608381812e-14,5.855252409575709e-14,5.6216714958840296e-14,5.381614427606141e-14,5.1542804466018886e-14,4.9415563505760565e-14,4.742400543542196e-14,4.555852039033235e-14,4.381023865025958e-14,4.217097026994277e-14,4.0633149809597276e-14,3.9036289950907156e-14,3.7535499643358736e-14,3.61281817181495e-14,3.480786149012547e-14,3.3568554355885564e-14,3.240472628625369e-14,3.131125763392153e-14,3.028340997146615e-14,2.931679569970595e-14,2.84073501889591e-14,2.7551306236393692e-14,2.6745170641486067e-14,2.5985702718785002e-14,2.5269894582863798e-14,2.4528969474850947e-14,2.3829203534857803e-14,2.3169860569698764e-14,2.2548343589285907e-14,2.196224022638933e-14,2.140930851538104e-14,2.088746382920024e-14,2.039476687671768e-14
1.0438973248999815e-12,9.982694628188087e-13,9.529334738597845e-13,9.106769974338707e-13,8.680259980260015e-13,8.302596316989187e-13,7.917318051351037e-13,7.561404579660968e-13,7.223715425917003e-13,7.999311574723739e-13,7.641545746924301e-13,7.292416955092108e-13,6.972434614453477e-13,6.656821478647178e-13,6.355764612955516e-13,6.071994960679457e-13,5.794465572905183e-13,5.53670665399848e-13,5.281651553329314e-13,5.05220515374964e-13,4.818051297952335e-13,4.605073836740184e-13,4.396856425932302e-13,4.2095480849200417e-13,4.011724840266077e-13,3.828364827143298e-13,3.6570427829660513e-13,3.49115857212245e-13,3.335651870234283e-13,3.184227881133654e-13,3.04848878011129e-13,2.905476146383706e-13,2.779180112291812e-13,2.6505200091655687e-13,2.5311769166128284e-13,2.4170040618468696e-13,2.3104210972728014e-13,2.2064215437375781e-13,2.1063134670974508e-13,2.0141162520227123e-13,1.9219986801406407e-13,1.8361859353514448e-13,1.7538048128303488e-13,1.6757006486715832e-13,1.6000342653953527e-13,1.5293930728863873e-13,1.4611246847887422e-13,1.395702203119489e-13,1.333361023239407e-13,1.2737707146068064e-13,1.218119791251216e-13,1.1640140898312967e-13,1.1120752810903132e-13,1.0624916959380387e-13,1.0154862557167567e-13,9.71572684891822e-14,9.291891630614477e-14,8.884284531592901e-14,8.486412873016441e-14,8.114761698251804e-14,7.767419942282414e-14,7.442626846295718e-14,7.121867368362733e-14,6.806362585488654e-14,6.511517738477497e-14,6.235835431052459e-14,5.977935561305363e-14,5.73654565175162e-14,5.501109454005743e-14,5.2660527860063074e-14,5.0461592563272836e-14,4.8403443023345315e-14,4.6476074940385265e-14,4.4670256404864935e-14,4.297746480044372e-14,4.138982904193891e-14,3.9823905287558333e-14,3.827378592634703e-14,3.6820573401234964e-14,3.545753205018341e-14,3.417843738622986e-14,3.2977534817193985e-14,3.184950183296978e-14,3.078941336235268e-14,2.9792710027268324e-14,2.885516904592423e-14,2.7972877557997327e-14,2.7142208164674047e-14,2.635979649434715e-14,2.562252062118731e-14,2.4894876928836256e-14,2.4173863733507947e-14,2.3494646029076387e-14,2.285452879004955e-14,2.2251009191839658e-14,2.1681761770850075e-14,2.1144624795116622e-14,2.0637587743152954e-14,2.015877979750217e-14,1.9706459267570874e-14,1.9279003863692838e-14
9.302605167375823e-13,8.882244257121564e-13,8.479705433600134e-13,8.098331129146746e-13,7.73554963209549e-13,7.391714939759526e-13,7.055574905369576e-13,6.73836551159995e-13,6.439436327321229e-13,6.150148372863306e-13,6.811644701530744e-13,6.505529759105095e-13,6.209739525551524e-13,5.934016056000281e-13,5.661686243144844e-13,5.409316769443544e-13,5.163088661155851e-13,4.933944971534785e-13,4.708335978913908e-13,4.5094273268314085e-13,4.295881450062852e-13,4.1110134820156244e-13,3.9192953802857443e-13,3.7459977591172445e-13,3.5738989528997417e-13,3.412420863634014e-13,3.2589973075372677e-13,3.1124554381292824e-13,2.979345429610488e-13,2.8397629873288027e-13,2.7144917259626403e-13,2.589452478122494e-13,2.473105117615279e-13,2.3627997713856916e-13,2.256630269983818e-13,2.1576513947186317e-13,2.059030327421729e-13,1.9661128186866503e-13,1.879369791007034e-13,1.794521032158235e-13,1.7140157662806033e-13,1.6372150728242394e-13,1.564109288296929e-13,1.4949841338101537e-13,1.4280365772852713e-13,1.3647301408897556e-13,1.3030545212413602e-13,1.2454713901536807e-13,1.1916807242895957e-13,1.1393372427719084e-13,1.0872294235128234e-13,1.0385877035635194e-13,9.9315749143791e-14,9.507043279437589e-14,9.093694754457366e-14,8.681945545093585e-14,8.297432913387617e-14,7.938165625288204e-14,7.602309391431338e-14,7.2878698951895e-14,6.961434095126691e-14,6.656454180815883e-14,6.371370204608174e-14,6.104744680385412e-14,5.85525247402216e-14,5.621671553595358e-14,5.3816144978343986e-14,5.154280509440074e-14,4.941556406829624e-14,4.742400593925814e-14,4.555852084181325e-14,4.3810239055020025e-14,4.2170970632989835e-14,4.0633150135382536e-14,3.9036290338227757e-14,3.7535499990546593e-14,3.6128182029507284e-14,3.480786176947885e-14,3.3568554606637776e-14,3.2404726511433634e-14,3.131125783622631e-14,3.028341015329858e-14,2.9316795863207705e-14,2.840735033604005e-14,2.7551306368757897e-14,2.6745170760654548e-14,2.5985702826116198e-14,2.5269894679571468e-14,2.452896957989879e-14,2.3829203629291844e-14,2.316986065462593e-14,2.2548343665693835e-14,2.1962240295159814e-14,2.140930857730153e-14,2.0887463884974404e-14,2.039476692697452e-14,1.9929412716432296e-14,1.9489720428582706e-14,1.9074124073298418e-14,1.8681163914195364e-14,1.830947857198324e-14
8.290034174589125e-13,7.919550908417361e-13,7.55994984800651e-13,7.219750193815715e-13,6.896932187747777e-13,6.587800605405769e-13,6.289179455773872e-13,6.010446032566497e-13,5.738220471295873e-13,6.3542304298408e-13,6.081127676893466e-13,5.797256901685932e-13,5.541042118678005e-13,5.292235633958969e-13,5.044985128963825e-13,4.820534886432169e-13,4.600385380238726e-13,4.404086997152865e-13,4.198195344611541e-13,4.015271524584536e-13,3.829186426123977e-13,3.6593367602241936e-13,3.491823414166011e-13,3.334160174149507e-13,3.18422796387425e-13,3.0410694833077266e-13,2.908131930839019e-13,2.774390506250077e-13,2.650520118785224e-13,2.5305916440275624e-13,2.417004117147713e-13,2.30908839160419e-13,2.2064216397109017e-13,2.1063135221930287e-13,2.0117699804314126e-13,1.9219987227481816e-13,1.8361859907552677e-13,1.7551589148386088e-13,1.6751327652634968e-13,1.600034302264693e-13,1.5293931057793824e-13,1.4611247272458117e-13,1.3972034163219231e-13,1.333361055214824e-13,1.2737707431327986e-13,1.218119816713325e-13,1.164014122522467e-13,1.1128333406152755e-13,1.0624917207469702e-13,1.0154862778622799e-13,9.715727046702407e-14,9.291891883946464e-14,8.88428474800235e-14,8.48641306622265e-14,8.114761870832549e-14,7.76742009651957e-14,7.44262698421017e-14,7.121867537263794e-14,6.806362736393718e-14,6.511517873373206e-14,6.235835551698693e-14,5.977935669262005e-14,5.736545748401876e-14,5.501109571695092e-14,5.266052891285087e-14,5.0461593505509904e-14,4.840344386705539e-14,4.6476075696239744e-14,4.467025708233924e-14,4.297746540795578e-14,4.1389829586970795e-14,3.982390593604321e-14,3.8273786507502465e-14,3.6820573922294233e-14,3.545753251757631e-14,3.4178437805674784e-14,3.297753519377912e-14,3.1849502171224764e-14,3.0789413666311943e-14,2.979271030052694e-14,2.885516929168742e-14,2.7972877779124057e-14,2.7142208363715776e-14,2.6359796673581884e-14,2.5622520782650105e-14,2.4894877104460003e-14,2.417386389135472e-14,2.3494646171003602e-14,2.2854528917714326e-14,2.2251009306720872e-14,2.168176187426839e-14,2.114462488825168e-14,2.0637587827059137e-14,2.0158779873122195e-14,1.9706459335748023e-14,1.9279003925181813e-14,1.887490180657021e-14,1.849274336863377e-14,1.813121364745707e-14,1.778908535091506e-14,1.746521243391956e-14
7.391762361837599e-13,7.05559287674383e-13,6.742395970373738e-13,6.435447341223232e-13,6.147428404237761e-13,5.871667417448396e-13,5.620841245696792e-13,5.364467546054117e-13,5.115265119775327e-13,4.887720462327817e-13,5.412802645839603e-13,5.164910963355788e-13,4.933947535969798e-13,4.709919128324773e-13,4.4973176750338793e-13,4.3016877306142673e-13,4.103749768185619e-13,3.9205631971223036e-13,3.7413018804476023e-13,3.5738993781528e-13,3.4117557853849816e-13,3.2589975204776024e-13,3.1133082099683607e-13,2.972106821474793e-13,2.8407997273201826e-13,2.711319717987408e-13,2.5902892721894945e-13,2.473070762287391e-13,2.362799854153579e-13,2.2566303773134393e-13,2.155269805639462e-13,2.0590304076255207e-13,1.9661128901908859e-13,1.8793698547891022e-13,1.794521114142521e-13,1.7155421933126884e-13,1.6372151347016982e-13,1.5641093434863296e-13,1.4958406072299893e-13,1.4308241734051313e-13,1.3647301945546134e-13,1.3030545691043458e-13,1.2454714328646026e-13,1.1916807624231127e-13,1.1393372894399714e-13,1.0872294651378705e-13,1.038587740710067e-13,9.931575246052262e-14,9.507043575736113e-14,9.093695117526156e-14,8.68194586914974e-14,8.297433202774247e-14,7.938165883848935e-14,7.602309622569392e-14,7.287870178446414e-14,6.961434348138139e-14,6.656454406927654e-14,6.371370406783586e-14,6.104744861250256e-14,5.855252635904339e-14,5.6216716985596476e-14,5.381614674239825e-14,5.1542806672824584e-14,4.941556548132203e-14,4.742400720483738e-14,4.555852197588212e-14,4.381024007173226e-14,4.2170971544922836e-14,4.063315095371818e-14,3.903629131113317e-14,3.753550086264301e-14,3.6128182811602653e-14,3.480786247118281e-14,3.3568555236498856e-14,3.240472707706009e-14,3.131125834439299e-14,3.028341061004101e-14,2.931679627390559e-14,2.8407350705490803e-14,2.7551306701241754e-14,2.674517105999225e-14,2.5985703095719984e-14,2.5269894922490162e-14,2.452896984376701e-14,2.382920386649948e-14,2.3169860867953296e-14,2.254834385762196e-14,2.1962240467903442e-14,2.1409308732838805e-14,2.0887464025072794e-14,2.0394767053214034e-14,1.9929412830225946e-14,1.948972053119482e-14,1.907412416586071e-14,1.8681163997721313e-14,1.8309478647380818e-14,1.7957797823165956e-14,1.762493562691343e-14,1.7309784387289812e-14,1.7011308977072164e-14,1.6728541574530577e-14
6.587823315838152e-13,6.289199697352394e-13,6.008230280363664e-13,5.738243709072427e-13,5.489027766828535e-13,5.234664005583254e-13,4.999929070898309e-13,4.780764050655767e-13,4.562307075229261e-13,5.046458545168216e-13,4.82053738869057e-13,4.605078458542176e-13,4.394366853848885e-13,4.2020483927834545e-13,4.010462055150474e-13,3.8302073772979217e-13,3.6593384211394195e-13,3.491823829162328e-13,3.3341604127098473e-13,3.184228171709214e-13,3.043574568953677e-13,2.9054763714459825e-13,2.7752243234278516e-13,2.6496847219798243e-13,2.5305918022164614e-13,2.417004256057138e-13,2.3104212704895844e-13,2.2053666494958838e-13,2.1063136605868471e-13,2.0117701004461452e-13,1.9219988297734814e-13,1.837533202878458e-13,1.7538049824460775e-13,1.6751328710251744e-13,1.6000343948762821e-13,1.529393188402845e-13,1.461124833893141e-13,1.3957023331554195e-13,1.3332267016253492e-13,1.2737708147868448e-13,1.2181198806712465e-13,1.1661204134068416e-13,1.1120753812751761e-13,1.0624785556880446e-13,1.015486333489315e-13,9.715727543513805e-14,9.30526017305215e-14,8.879840881853955e-14,8.486413551534678e-14,8.114762304335778e-14,7.767420483945775e-14,7.442627330635594e-14,7.117902204541117e-14,6.806340227168662e-14,6.511518212215851e-14,6.235835854748329e-14,5.977935940436797e-14,5.736545991176346e-14,5.500252265908577e-14,5.266053155733422e-14,5.046159587230208e-14,4.840344598635929e-14,4.647607759486018e-14,4.4670258784077724e-14,4.297746693395691e-14,4.1389830956028975e-14,3.982390756496334e-14,3.827378796729879e-14,3.682057523113581e-14,3.545753369161411e-14,3.417843885927271e-14,3.2977536139718144e-14,3.184950302088282e-14,3.078941442982303e-14,2.979271098692152e-14,2.88551699090166e-14,2.7972878334569288e-14,2.7142208863685932e-14,2.6359797123799195e-14,2.562252118822618e-14,2.4894877545606912e-14,2.417386428784784e-14,2.3494646527508658e-14,2.2854529238393637e-14,2.2251009595289448e-14,2.168176213404335e-14,2.1144625122196358e-14,2.063758803782192e-14,2.0158780063071087e-14,1.9706459507001275e-14,1.9279004079635127e-14,1.8874901945920827e-14,1.8492743494402e-14,1.8131213761005258e-14,1.7789085453464596e-14,1.7465212526565845e-14,1.715852426265248e-14,1.6868019815719374e-14,1.6592763180969882e-14,1.6331878554949824e-14,1.6084546054329925e-14
5.876796325478022e-13,5.607863682435126e-13,5.361001228981954e-13,5.115291276378055e-13,4.888488150646602e-13,4.668312517113103e-13,4.4639312612179587e-13,4.259155505678775e-13,4.0680572266748877e-13,3.8896283214730513e-13,4.304156473090411e-13,4.1050173267174763e-13,3.922147303256042e-13,3.742125328196165e-13,3.5761987961793764e-13,3.4117561904642814e-13,3.259825342192061e-13,3.1124558619038835e-13,2.9744212464523737e-13,2.8410907475320595e-13,2.71132002623728e-13,2.589452853634131e-13,2.4779063009487636e-13,2.362800062057101e-13,2.2576840713758847e-13,2.1552700405926787e-13,2.0590306090883326e-13,1.9661130698013942e-13,1.8793700150024125e-13,1.794521320077725e-13,1.7155423676695968e-13,1.63721529013084e-13,1.5641094821158291e-13,1.4958407309410234e-13,1.4280367979708632e-13,1.364730329354635e-13,1.3030546893307274e-13,1.245471540149582e-13,1.1916808582101714e-13,1.1393374066648382e-13,1.0872295696952557e-13,1.0385878340179706e-13,9.93157607917751e-14,9.507044320004324e-14,9.093696029513675e-14,8.681946683141936e-14,8.297433929680548e-14,7.938166533324101e-14,7.602310203161906e-14,7.287870889955589e-14,6.961434983674118e-14,6.656454974894732e-14,6.37137091462524e-14,6.104745315562197e-14,5.85525304253395e-14,5.6216720626934775e-14,5.3816151173501755e-14,5.1542810637645925e-14,4.9415569030682034e-14,4.742401038382867e-14,4.5558524824534115e-14,4.381024262559797e-14,4.2170973835594786e-14,4.063315300928436e-14,3.9036293754960916e-14,3.753550305325021e-14,3.6128184776137284e-14,3.4807864233783383e-14,3.356855681863825e-14,3.240472849784952e-14,3.1311259620849867e-14,3.0283411757326105e-14,2.931679730553199e-14,2.8407351633509053e-14,2.7551307536403405e-14,2.6745171811894563e-14,2.5985703772934023e-14,2.526989553267431e-14,2.4528970506574026e-14,2.3829204462338012e-14,2.31698614038074e-14,2.254834433972352e-14,2.1962240901815815e-14,2.1409309123530738e-14,2.0887464376984007e-14,2.0394767370313308e-14,1.9929413116062705e-14,1.9489720788944806e-14,1.9074124398366673e-14,1.8681164207528956e-14,1.830947883677097e-14,1.795779799418289e-14,1.7624935781390275e-14,1.7309784526871065e-14,1.7011309103233733e-14,1.6728541688597573e-14,1.6460576935606783e-14,1.6206567514703958e-14,1.5965720001116268e-14,1.5737291077587556e-14,1.552058402724835e-14
5.234707911338513e-13,4.999968217774344e-13,4.776801572817629e-13,4.565231289036916e-13,4.35755666473649e-13,4.1619823967298966e-13,3.9773374185902453e-13,3.7997728433798847e-13,3.629456517352675e-13,4.010465677509604e-13,3.8302105335785823e-13,3.665418858527518e-13,3.4936755275507735e-13,3.3395620417829743e-13,3.1848960365310076e-13,3.041070117371998e-13,2.9049748999711715e-13,2.7743912379892247e-13,2.6544949753373607e-13,2.531177525897245e-13,2.4200594102054665e-13,2.309089031535402e-13,2.205367048382077e-13,2.1063140082163577e-13,2.011770401909508e-13,1.9219990986088612e-13,1.8381710024512934e-13,1.7538052871833592e-13,1.675133136686468e-13,1.6000346275060667e-13,1.5293933959435908e-13,1.4611251017790847e-13,1.3957025667823096e-13,1.3333613372846485e-13,1.2737709947736607e-13,1.2181200413262726e-13,1.16401441090625e-13,1.1120755612706463e-13,1.062491939597936e-13,1.0154864732180985e-13,9.715728791447519e-14,9.291894118703948e-14,8.879842277755748e-14,8.486414770583275e-14,8.11476339324657e-14,7.767421457116324e-14,7.442628200816868e-14,7.117903295784669e-14,6.806364067596627e-14,6.511519063350056e-14,6.235836615974538e-14,5.977936621597058e-14,5.7365466009982e-14,5.5011106098867773e-14,5.266053819997534e-14,5.046160181741485e-14,4.840345130980951e-14,4.647608236397899e-14,4.4670263058651156e-14,4.297747076709841e-14,4.138983439494739e-14,3.9823911656625714e-14,3.827379163414113e-14,3.682057851879714e-14,3.5457536640663605e-14,3.417844150579103e-14,3.2977538515809416e-14,3.184950515512729e-14,3.078941634767607e-14,2.979271271106673e-14,2.885517145967736e-14,2.7972879729784603e-14,2.7142210119554166e-14,2.6359798254693935e-14,2.5622522206987256e-14,2.4894878653717844e-14,2.41738652837935e-14,2.3494647423008856e-14,2.2854530043903678e-14,2.2251010320140898e-14,2.1681762786568564e-14,2.1144625709838836e-14,2.0637588567234097e-14,2.0158780540201123e-14,1.9706459937169992e-14,1.9279004467604285e-14,1.8874902295953794e-14,1.849274381031752e-14,1.8131214046225438e-14,1.7789085711057353e-14,1.746521275928283e-14,1.7158524472962654e-14,1.6868020005839087e-14,1.659276335288949e-14,1.633187871045753e-14,1.6084546195032932e-14,1.584999789145272e-14,1.5627514203762802e-14,1.541642048423313e-14,1.521608391807795e-14,1.5025910643314258e-14
4.668388128502057e-13,4.458815302462188e-13,4.2592123193724206e-13,4.0681078895037483e-13,3.8896735232601365e-13,3.713669155062688e-13,3.547227635464339e-13,3.3883003561643104e-13,3.237856787384021e-13,3.097343042736816e-13,3.41242326406821e-13,3.262140411169102e-13,3.111812924594237e-13,2.97210777030651e-13,2.8397650850387796e-13,2.71132080052579e-13,2.592638442517127e-13,2.4731060292799336e-13,2.3627697070519985e-13,2.2566313241171427e-13,2.155270630768364e-13,2.0590311151399898e-13,1.9661135209625594e-13,1.8788226206797009e-13,1.794521837363451e-13,1.7140164682219792e-13,1.6372156805511578e-13,1.5641098303373633e-13,1.4958410416890739e-13,1.4280371944619505e-13,1.3641050149915127e-13,1.303054991325714e-13,1.2454718096372442e-13,1.1916810988163695e-13,1.137745655456232e-13,1.0869912404330064e-13,1.038588068396807e-13,9.931578171893368e-14,9.507046189521399e-14,9.083487902308865e-14,8.681948727797675e-14,8.297435755586454e-14,7.938168164731808e-14,7.602311661544254e-14,7.279203484105054e-14,6.960311815535671e-14,6.656456401563382e-14,6.371372190265677e-14,6.10474645674211e-14,5.855254063941295e-14,5.62167297735624e-14,5.3816162303929535e-14,5.1542820596825905e-14,4.941557794627068e-14,4.742401836909303e-14,4.555853198002402e-14,4.381024904061808e-14,4.217097958950241e-14,4.063315817263281e-14,3.903629989357841e-14,3.7535508555806306e-14,3.612818971082507e-14,3.4807868661235666e-14,3.3568560792792704e-14,3.240473206671106e-14,3.131126282716461e-14,3.028341463917589e-14,2.9316799896860346e-14,2.8407353964585505e-14,2.755130963423462e-14,2.6745173700587737e-14,2.5985705474018792e-14,2.5269897065387606e-14,2.452897217147e-14,2.3829205959016848e-14,2.3169862749812095e-14,2.2548345550707948e-14,2.1962241991754468e-14,2.1409310104904558e-14,2.0887465260945032e-14,2.0394768166830707e-14,1.9929413834052183e-14,1.948972143638354e-14,1.9074124982395244e-14,1.8681164734542005e-14,1.8309479312497537e-14,1.7957798423758047e-14,1.7624936169418614e-14,1.7309784877483387e-14,1.701130942013728e-14,1.672854197512097e-14,1.646057719473986e-14,1.6206567749133454e-14,1.5965720213257465e-14,1.5737291269612645e-14,1.5520584201111627e-14,1.5314945650629468e-14,1.511976262575124e-14,1.4934459729029073e-14,1.47584965957045e-14,1.459136552235521e-14
4.1620674204984086e-13,3.9774132574699033e-13,3.7998710442044766e-13,3.629542141838715e-13,3.4668852690688074e-13,3.311829957011754e-13,3.1664413332423345e-13,3.0306131529324996e-13,2.892567276166872e-13,3.185727437165071e-13,3.0410712565530497e-13,2.90547779149271e-13,2.77522711092015e-13,2.650522823143419e-13,2.5324773508286956e-13,2.4170054814408816e-13,2.3090901812569044e-13,2.2053680503385705e-13,2.1079580841939637e-13,2.0117205649862454e-13,1.9219997738927183e-13,1.8361873575886083e-13,1.753806052648571e-13,1.675701710097029e-13,1.6000352118455757e-13,1.5293939172623034e-13,1.4611257746779086e-13,1.395703153626356e-13,1.3333618440607037e-13,1.2737714468800378e-13,1.2181204448734012e-13,1.164014929026066e-13,1.1128340266318178e-13,1.0624923327928769e-13,1.0154868242008823e-13,9.715731926114873e-14,9.291898133742896e-14,8.8842900869067e-14,8.486417832694366e-14,8.114766128466373e-14,7.767423901609876e-14,7.442630386613111e-14,7.121871704117986e-14,6.806366459280104e-14,6.511521201302153e-14,6.235838528088042e-14,5.977938332594031e-14,5.736548132801247e-14,5.5011124751365466e-14,5.266055488553285e-14,5.0461616750860705e-14,4.840346468171014e-14,4.647609434346227e-14,4.4670273795893047e-14,4.2977480395513404e-14,4.138984303311915e-14,3.982392193441556e-14,3.827380084483181e-14,3.6820586777028096e-14,3.545754404834045e-14,3.41784481535439e-14,3.2977544484280544e-14,3.184951051610664e-14,3.0789421165104925e-14,2.979271704192345e-14,2.885517535476095e-14,2.797288323440684e-14,2.71422132741524e-14,2.6359801095372945e-14,2.5622524765999283e-14,2.4894881437166667e-14,2.4173867785495953e-14,2.3494649672403656e-14,2.2854532067253462e-14,2.2251012140885475e-14,2.1681764425637844e-14,2.1144627185930005e-14,2.063758989705737e-14,2.0158781738697604e-14,1.9706461017704984e-14,1.9279005442138785e-14,1.887490317519681e-14,1.8492744603861443e-14,1.813121476266613e-14,1.778908635810113e-14,1.7465213343841444e-14,1.715852500123795e-14,1.6868020483398206e-14,1.6592763784732045e-14,1.6331879101075234e-14,1.608454654846294e-14,1.5849998211325033e-14,1.562751449334274e-14,1.5416420746459063e-14,1.521608415559512e-14,1.5025910858504895e-14,1.4845343281921473e-14,1.4673857676718646e-14,1.4510961836249566e-14,1.4356192983337897e-14,1.4209115812598842e-14
3.7138144820370627e-13,3.549584463636927e-13,3.388410604247302e-13,3.2379551454272543e-13,3.097430839358511e-13,2.961851096416233e-13,2.825764175981136e-13,2.698751288517501e-13,2.5801445657457416e-13,2.8389341329954384e-13,2.7113227454496274e-13,2.589455222951096e-13,2.473913156763738e-13,2.3628018960692867e-13,2.2566330251755596e-13,2.1552721132219485e-13,2.0590323862839617e-13,1.9661146542279147e-13,1.8793714283173892e-13,1.7945231367257825e-13,1.7140176009471434e-13,1.637216661242413e-13,1.5641107050301122e-13,1.4949859835233222e-13,1.4280381904019985e-13,1.3647315184872683e-13,1.3030557499026328e-13,1.2454724865594963e-13,1.1908974135474519e-13,1.1377464225381865e-13,1.0872304920437492e-13,1.0385886571296726e-13,9.931583428556683e-14,9.505184320038874e-14,9.083493848889272e-14,8.681953863739148e-14,8.297440342053475e-14,7.938172262641678e-14,7.602315324834258e-14,7.279208130772796e-14,6.961440590027359e-14,6.656459985191983e-14,6.371375394528763e-14,6.10474932325577e-14,5.855256629600002e-14,5.621675274884783e-14,5.3816190262292025e-14,5.1542845613148544e-14,4.941560034121149e-14,4.742403842716608e-14,4.555854995379849e-14,4.3810265154417264e-14,4.21709940426626e-14,4.0633171142375916e-14,3.9036315313085487e-14,3.753552237760011e-14,3.6128202106198344e-14,3.4807879782491575e-14,3.3568570775416034e-14,3.2404741031284966e-14,3.131127088106217e-14,3.0283421878054663e-14,2.9316806405982256e-14,2.8407359819984416e-14,2.7551314903748007e-14,2.6745178444770254e-14,2.5985709746950276e-14,2.526990091538909e-14,2.452897635349961e-14,2.3829209718504125e-14,2.3169866130823035e-14,2.2548348592563313e-14,2.19622447295566e-14,2.1409312570004158e-14,2.088746748135479e-14,2.0394770167591964e-14,1.9929415637560228e-14,1.9489723062676103e-14,1.9074126449408712e-14,1.8681166058338902e-14,1.830948050746864e-14,1.7957799502801998e-14,1.7624937144101735e-14,1.7309785758181683e-14,1.7011310216162995e-14,1.672854269483517e-14,1.6460577845652744e-14,1.620656833799372e-14,1.5965720746132066e-14,1.573729175195783e-14,1.5520584637836415e-14,1.5314946046152247e-14,1.511976298405038e-14,1.4934460053688088e-14,1.475849688995249e-14,1.4591365789102976e-14,1.443258951317172e-14,1.4281719256212003e-14,1.4138332759633794e-14,1.4002032564917811e-14,1.3872444392961625e-14
